,Genre,Tags,Positive Reviews,Negative Reviews,Copies Sold,Positive Percentage
10418,RPG,Indie,14929,4023,1000000-2000000,0.7877268889826932
10419,Action,Action,248,60,50000-100000,0.8051948051948052
10420,Action,Indie,248,60,50000-100000,0.8051948051948052
10421,Indie,Action,248,60,50000-100000,0.8051948051948052
10422,Indie,Indie,248,60,50000-100000,0.8051948051948052
10423,Indie,Visual Novel,461,80,100000-200000,0.8521256931608133
10424,Indie,Anime,461,80,100000-200000,0.8521256931608133
10425,Indie,Indie,461,80,100000-200000,0.8521256931608133
10426,Action,Platformer,941,98,50000-100000,0.9056785370548605
10427,Action,Indie,941,98,50000-100000,0.9056785370548605
10428,Action,Pixel Graphics,941,98,50000-100000,0.9056785370548605
10429,Indie,Platformer,941,98,50000-100000,0.9056785370548605
10430,Indie,Indie,941,98,50000-100000,0.9056785370548605
10431,Indie,Pixel Graphics,941,98,50000-100000,0.9056785370548605
10432,Action,Strategy,464,226,50000-100000,0.672463768115942
10433,Action,Zombies,464,226,50000-100000,0.672463768115942
10434,Action,Indie,464,226,50000-100000,0.672463768115942
10435,Adventure,Strategy,464,226,50000-100000,0.672463768115942
10436,Adventure,Zombies,464,226,50000-100000,0.672463768115942
10437,Adventure,Indie,464,226,50000-100000,0.672463768115942
10438,Indie,Strategy,464,226,50000-100000,0.672463768115942
10439,Indie,Zombies,464,226,50000-100000,0.672463768115942
10440,Indie,Indie,464,226,50000-100000,0.672463768115942
10441,RPG,Strategy,464,226,50000-100000,0.672463768115942
10442,RPG,Zombies,464,226,50000-100000,0.672463768115942
10443,RPG,Indie,464,226,50000-100000,0.672463768115942
10444,Simulation,Strategy,464,226,50000-100000,0.672463768115942
10445,Simulation,Zombies,464,226,50000-100000,0.672463768115942
10446,Simulation,Indie,464,226,50000-100000,0.672463768115942
10447,Strategy,Strategy,464,226,50000-100000,0.672463768115942
10448,Strategy,Zombies,464,226,50000-100000,0.672463768115942
10449,Strategy,Indie,464,226,50000-100000,0.672463768115942
10450,Adventure,Adventure,412,59,100000-200000,0.8747346072186837
10451,Adventure,Indie,412,59,100000-200000,0.8747346072186837
10452,Adventure,Platformer,412,59,100000-200000,0.8747346072186837
10453,Indie,Adventure,412,59,100000-200000,0.8747346072186837
10454,Indie,Indie,412,59,100000-200000,0.8747346072186837
10455,Indie,Platformer,412,59,100000-200000,0.8747346072186837
10456,Action,Action,255,126,50000-100000,0.6692913385826772
10457,Action,Indie,255,126,50000-100000,0.6692913385826772
10458,Action,RPG,255,126,50000-100000,0.6692913385826772
10459,Indie,Action,255,126,50000-100000,0.6692913385826772
10460,Indie,Indie,255,126,50000-100000,0.6692913385826772
10461,Indie,RPG,255,126,50000-100000,0.6692913385826772
10462,RPG,Action,255,126,50000-100000,0.6692913385826772
10463,RPG,Indie,255,126,50000-100000,0.6692913385826772
10464,RPG,RPG,255,126,50000-100000,0.6692913385826772
10465,Racing,Racing,4,32,50000-100000,0.1111111111111111
10466,Action,Indie,1232,159,100000-200000,0.8856937455068297
10467,Action,Strategy,1232,159,100000-200000,0.8856937455068297
10468,Action,Tower Defense,1232,159,100000-200000,0.8856937455068297
10469,Adventure,Indie,1232,159,100000-200000,0.8856937455068297
10470,Adventure,Strategy,1232,159,100000-200000,0.8856937455068297
10471,Adventure,Tower Defense,1232,159,100000-200000,0.8856937455068297
10472,Casual,Indie,1232,159,100000-200000,0.8856937455068297
10473,Casual,Strategy,1232,159,100000-200000,0.8856937455068297
10474,Casual,Tower Defense,1232,159,100000-200000,0.8856937455068297
10475,Indie,Indie,1232,159,100000-200000,0.8856937455068297
10476,Indie,Strategy,1232,159,100000-200000,0.8856937455068297
10477,Indie,Tower Defense,1232,159,100000-200000,0.8856937455068297
10478,RPG,Indie,1232,159,100000-200000,0.8856937455068297
10479,RPG,Strategy,1232,159,100000-200000,0.8856937455068297
10480,RPG,Tower Defense,1232,159,100000-200000,0.8856937455068297
10481,Strategy,Indie,1232,159,100000-200000,0.8856937455068297
10482,Strategy,Strategy,1232,159,100000-200000,0.8856937455068297
10483,Strategy,Tower Defense,1232,159,100000-200000,0.8856937455068297
10484,Indie,Early Access,87,94,20000-50000,0.48066298342541436
10485,Indie,RPG,87,94,20000-50000,0.48066298342541436
10486,Indie,Strategy,87,94,20000-50000,0.48066298342541436
10487,RPG,Early Access,87,94,20000-50000,0.48066298342541436
10488,RPG,RPG,87,94,20000-50000,0.48066298342541436
10489,RPG,Strategy,87,94,20000-50000,0.48066298342541436
10490,Strategy,Early Access,87,94,20000-50000,0.48066298342541436
10491,Strategy,RPG,87,94,20000-50000,0.48066298342541436
10492,Strategy,Strategy,87,94,20000-50000,0.48066298342541436
10493,Early Access,Early Access,87,94,20000-50000,0.48066298342541436
10494,Early Access,RPG,87,94,20000-50000,0.48066298342541436
10495,Early Access,Strategy,87,94,20000-50000,0.48066298342541436
10496,Action,Early Access,111,93,20000-50000,0.5441176470588235
10497,Action,Indie,111,93,20000-50000,0.5441176470588235
10498,Action,Adventure,111,93,20000-50000,0.5441176470588235
10499,Adventure,Early Access,111,93,20000-50000,0.5441176470588235
10500,Adventure,Indie,111,93,20000-50000,0.5441176470588235
10501,Adventure,Adventure,111,93,20000-50000,0.5441176470588235
10502,Early Access,Early Access,111,93,20000-50000,0.5441176470588235
10503,Early Access,Indie,111,93,20000-50000,0.5441176470588235
10504,Early Access,Adventure,111,93,20000-50000,0.5441176470588235
10505,Indie,Early Access,111,93,20000-50000,0.5441176470588235
10506,Indie,Indie,111,93,20000-50000,0.5441176470588235
10507,Indie,Adventure,111,93,20000-50000,0.5441176470588235
10508,Strategy,Early Access,111,93,20000-50000,0.5441176470588235
10509,Strategy,Indie,111,93,20000-50000,0.5441176470588235
10510,Strategy,Adventure,111,93,20000-50000,0.5441176470588235
10511,Action,RPG,1708,251,200000-500000,0.8718734047983665
10512,Adventure,RPG,1708,251,200000-500000,0.8718734047983665
10513,Indie,RPG,1708,251,200000-500000,0.8718734047983665
10514,RPG,RPG,1708,251,200000-500000,0.8718734047983665
10515,Action,Adventure,1172,223,200000-500000,0.8401433691756273
10516,Action,Indie,1172,223,200000-500000,0.8401433691756273
10517,Action,Action,1172,223,200000-500000,0.8401433691756273
10518,Adventure,Adventure,1172,223,200000-500000,0.8401433691756273
10519,Adventure,Indie,1172,223,200000-500000,0.8401433691756273
10520,Adventure,Action,1172,223,200000-500000,0.8401433691756273
10521,Indie,Adventure,1172,223,200000-500000,0.8401433691756273
10522,Indie,Indie,1172,223,200000-500000,0.8401433691756273
10523,Indie,Action,1172,223,200000-500000,0.8401433691756273
10524,Adventure,Space,201,55,20000-50000,0.78515625
10525,Indie,Space,201,55,20000-50000,0.78515625
10526,RPG,Space,201,55,20000-50000,0.78515625
10527,Action,Indie,707,196,200000-500000,0.7829457364341085
10528,Action,Casual,707,196,200000-500000,0.7829457364341085
10529,Action,Action,707,196,200000-500000,0.7829457364341085
10530,Casual,Indie,707,196,200000-500000,0.7829457364341085
10531,Casual,Casual,707,196,200000-500000,0.7829457364341085
10532,Casual,Action,707,196,200000-500000,0.7829457364341085
10533,Indie,Indie,707,196,200000-500000,0.7829457364341085
10534,Indie,Casual,707,196,200000-500000,0.7829457364341085
10535,Indie,Action,707,196,200000-500000,0.7829457364341085
10536,Strategy,Indie,707,196,200000-500000,0.7829457364341085
10537,Strategy,Casual,707,196,200000-500000,0.7829457364341085
10538,Strategy,Action,707,196,200000-500000,0.7829457364341085
10539,Simulation,Sports,638,375,20000-50000,0.629812438302073
10540,Simulation,Simulation,638,375,20000-50000,0.629812438302073
10541,Sports,Sports,638,375,20000-50000,0.629812438302073
10542,Sports,Simulation,638,375,20000-50000,0.629812438302073
10543,Action,Early Access,3642,254,100000-200000,0.9348049281314168
10544,Action,RPG,3642,254,100000-200000,0.9348049281314168
10545,Action,Adventure,3642,254,100000-200000,0.9348049281314168
10546,Adventure,Early Access,3642,254,100000-200000,0.9348049281314168
10547,Adventure,RPG,3642,254,100000-200000,0.9348049281314168
10548,Adventure,Adventure,3642,254,100000-200000,0.9348049281314168
10549,Indie,Early Access,3642,254,100000-200000,0.9348049281314168
10550,Indie,RPG,3642,254,100000-200000,0.9348049281314168
10551,Indie,Adventure,3642,254,100000-200000,0.9348049281314168
10552,RPG,Early Access,3642,254,100000-200000,0.9348049281314168
10553,RPG,RPG,3642,254,100000-200000,0.9348049281314168
10554,RPG,Adventure,3642,254,100000-200000,0.9348049281314168
10555,Early Access,Early Access,3642,254,100000-200000,0.9348049281314168
10556,Early Access,RPG,3642,254,100000-200000,0.9348049281314168
10557,Early Access,Adventure,3642,254,100000-200000,0.9348049281314168
10558,Adventure,Horror,2431,784,200000-500000,0.7561430793157076
10559,Adventure,Indie,2431,784,200000-500000,0.7561430793157076
10560,Adventure,Adventure,2431,784,200000-500000,0.7561430793157076
10561,Indie,Horror,2431,784,200000-500000,0.7561430793157076
10562,Indie,Indie,2431,784,200000-500000,0.7561430793157076
10563,Indie,Adventure,2431,784,200000-500000,0.7561430793157076
10564,Action,Indie,257,102,20000-50000,0.7158774373259053
10565,Action,Platformer,257,102,20000-50000,0.7158774373259053
10566,Action,Adventure,257,102,20000-50000,0.7158774373259053
10567,Adventure,Indie,257,102,20000-50000,0.7158774373259053
10568,Adventure,Platformer,257,102,20000-50000,0.7158774373259053
10569,Adventure,Adventure,257,102,20000-50000,0.7158774373259053
10570,Indie,Indie,257,102,20000-50000,0.7158774373259053
10571,Indie,Platformer,257,102,20000-50000,0.7158774373259053
10572,Indie,Adventure,257,102,20000-50000,0.7158774373259053
10573,Adventure,Adventure,250,177,50000-100000,0.585480093676815
10574,Adventure,Point & Click,250,177,50000-100000,0.585480093676815
10575,Adventure,Female Protagonist,250,177,50000-100000,0.585480093676815
10576,Indie,Adventure,250,177,50000-100000,0.585480093676815
10577,Indie,Point & Click,250,177,50000-100000,0.585480093676815
10578,Indie,Female Protagonist,250,177,50000-100000,0.585480093676815
10579,Simulation,Simulation,2033,443,100000-200000,0.8210823909531503
10580,Adventure,Adventure,64,30,20000-50000,0.6808510638297872
10581,Adventure,Indie,64,30,20000-50000,0.6808510638297872
10582,Adventure,Space,64,30,20000-50000,0.6808510638297872
10583,Indie,Adventure,64,30,20000-50000,0.6808510638297872
10584,Indie,Indie,64,30,20000-50000,0.6808510638297872
10585,Indie,Space,64,30,20000-50000,0.6808510638297872
10586,Adventure,RPG,459,134,50000-100000,0.7740303541315345
10587,Adventure,Indie,459,134,50000-100000,0.7740303541315345
10588,Indie,RPG,459,134,50000-100000,0.7740303541315345
10589,Indie,Indie,459,134,50000-100000,0.7740303541315345
10590,RPG,RPG,459,134,50000-100000,0.7740303541315345
10591,RPG,Indie,459,134,50000-100000,0.7740303541315345
10592,Action,Indie,257,514,100000-200000,0.3333333333333333
10593,Indie,Indie,257,514,100000-200000,0.3333333333333333
10594,Action,RPG,295,157,20000-50000,0.6526548672566371
10595,Action,Adventure,295,157,20000-50000,0.6526548672566371
10596,Action,Sandbox,295,157,20000-50000,0.6526548672566371
10597,Adventure,RPG,295,157,20000-50000,0.6526548672566371
10598,Adventure,Adventure,295,157,20000-50000,0.6526548672566371
10599,Adventure,Sandbox,295,157,20000-50000,0.6526548672566371
10600,Indie,RPG,295,157,20000-50000,0.6526548672566371
10601,Indie,Adventure,295,157,20000-50000,0.6526548672566371
10602,Indie,Sandbox,295,157,20000-50000,0.6526548672566371
10603,RPG,RPG,295,157,20000-50000,0.6526548672566371
10604,RPG,Adventure,295,157,20000-50000,0.6526548672566371
10605,RPG,Sandbox,295,157,20000-50000,0.6526548672566371
10606,Adventure,Adventure,1175,190,50000-100000,0.8608058608058609
10607,Adventure,Indie,1175,190,50000-100000,0.8608058608058609
10608,Adventure,VR,1175,190,50000-100000,0.8608058608058609
10609,Casual,Adventure,1175,190,50000-100000,0.8608058608058609
10610,Casual,Indie,1175,190,50000-100000,0.8608058608058609
10611,Casual,VR,1175,190,50000-100000,0.8608058608058609
10612,Indie,Adventure,1175,190,50000-100000,0.8608058608058609
10613,Indie,Indie,1175,190,50000-100000,0.8608058608058609
10614,Indie,VR,1175,190,50000-100000,0.8608058608058609
10615,Action,Action,5254,745,200000-500000,0.8758126354392399
10616,Indie,Action,5254,745,200000-500000,0.8758126354392399
10617,Free to Play,Indie,2210,1590,200000-500000,0.5815789473684211
10618,Free to Play,Free to Play,2210,1590,200000-500000,0.5815789473684211
10619,Indie,Indie,2210,1590,200000-500000,0.5815789473684211
10620,Indie,Free to Play,2210,1590,200000-500000,0.5815789473684211
10621,RPG,Indie,2210,1590,200000-500000,0.5815789473684211
10622,RPG,Free to Play,2210,1590,200000-500000,0.5815789473684211
10623,Simulation,Indie,2210,1590,200000-500000,0.5815789473684211
10624,Simulation,Free to Play,2210,1590,200000-500000,0.5815789473684211
10625,Adventure,Adventure,104,64,20000-50000,0.6190476190476191
10626,Adventure,Indie,104,64,20000-50000,0.6190476190476191
10627,Adventure,Point & Click,104,64,20000-50000,0.6190476190476191
10628,Casual,Adventure,104,64,20000-50000,0.6190476190476191
10629,Casual,Indie,104,64,20000-50000,0.6190476190476191
10630,Casual,Point & Click,104,64,20000-50000,0.6190476190476191
10631,Indie,Adventure,104,64,20000-50000,0.6190476190476191
10632,Indie,Indie,104,64,20000-50000,0.6190476190476191
10633,Indie,Point & Click,104,64,20000-50000,0.6190476190476191
10634,Indie,Indie,4187,292,100000-200000,0.9348068765349409
10635,Action,Survival,342,157,20000-50000,0.685370741482966
10636,Action,RPG,342,157,20000-50000,0.685370741482966
10637,Action,Horror,342,157,20000-50000,0.685370741482966
10638,Indie,Survival,342,157,20000-50000,0.685370741482966
10639,Indie,RPG,342,157,20000-50000,0.685370741482966
10640,Indie,Horror,342,157,20000-50000,0.685370741482966
10641,RPG,Survival,342,157,20000-50000,0.685370741482966
10642,RPG,RPG,342,157,20000-50000,0.685370741482966
10643,RPG,Horror,342,157,20000-50000,0.685370741482966
10644,Adventure,Casual,261,96,20000-50000,0.7310924369747899
10645,Adventure,Indie,261,96,20000-50000,0.7310924369747899
10646,Adventure,Adventure,261,96,20000-50000,0.7310924369747899
10647,Indie,Casual,261,96,20000-50000,0.7310924369747899
10648,Indie,Indie,261,96,20000-50000,0.7310924369747899
10649,Indie,Adventure,261,96,20000-50000,0.7310924369747899
10650,Action,Adventure,24,60,20000-50000,0.2857142857142857
10651,Action,Indie,24,60,20000-50000,0.2857142857142857
10652,Action,Action,24,60,20000-50000,0.2857142857142857
10653,Adventure,Adventure,24,60,20000-50000,0.2857142857142857
10654,Adventure,Indie,24,60,20000-50000,0.2857142857142857
10655,Adventure,Action,24,60,20000-50000,0.2857142857142857
10656,Indie,Adventure,24,60,20000-50000,0.2857142857142857
10657,Indie,Indie,24,60,20000-50000,0.2857142857142857
10658,Indie,Action,24,60,20000-50000,0.2857142857142857
10659,Action,Multiplayer,3155,259,200000-500000,0.9241359109548917
10660,Action,FPS,3155,259,200000-500000,0.9241359109548917
10661,Indie,Multiplayer,3155,259,200000-500000,0.9241359109548917
10662,Indie,FPS,3155,259,200000-500000,0.9241359109548917
10663,Sports,Multiplayer,3155,259,200000-500000,0.9241359109548917
10664,Sports,FPS,3155,259,200000-500000,0.9241359109548917
10665,Adventure,RPG,187,44,50000-100000,0.8095238095238095
10666,Adventure,Adventure,187,44,50000-100000,0.8095238095238095
10667,Indie,RPG,187,44,50000-100000,0.8095238095238095
10668,Indie,Adventure,187,44,50000-100000,0.8095238095238095
10669,RPG,RPG,187,44,50000-100000,0.8095238095238095
10670,RPG,Adventure,187,44,50000-100000,0.8095238095238095
10671,Action,Zombies,9900,1529,2000000-5000000,0.8662175168431184
10672,Action,Survival,9900,1529,2000000-5000000,0.8662175168431184
10673,Action,Multiplayer,9900,1529,2000000-5000000,0.8662175168431184
10674,Casual,Zombies,9900,1529,2000000-5000000,0.8662175168431184
10675,Casual,Survival,9900,1529,2000000-5000000,0.8662175168431184
10676,Casual,Multiplayer,9900,1529,2000000-5000000,0.8662175168431184
10677,Indie,Zombies,9900,1529,2000000-5000000,0.8662175168431184
10678,Indie,Survival,9900,1529,2000000-5000000,0.8662175168431184
10679,Indie,Multiplayer,9900,1529,2000000-5000000,0.8662175168431184
10680,Strategy,Zombies,9900,1529,2000000-5000000,0.8662175168431184
10681,Strategy,Survival,9900,1529,2000000-5000000,0.8662175168431184
10682,Strategy,Multiplayer,9900,1529,2000000-5000000,0.8662175168431184
10683,Adventure,Adventure,1134,335,200000-500000,0.7719537100068073
10684,Adventure,Point & Click,1134,335,200000-500000,0.7719537100068073
10685,Adventure,Indie,1134,335,200000-500000,0.7719537100068073
10686,Indie,Adventure,1134,335,200000-500000,0.7719537100068073
10687,Indie,Point & Click,1134,335,200000-500000,0.7719537100068073
10688,Indie,Indie,1134,335,200000-500000,0.7719537100068073
10689,Action,Indie,877,178,50000-100000,0.8312796208530806
10690,Action,Casual,877,178,50000-100000,0.8312796208530806
10691,Casual,Indie,877,178,50000-100000,0.8312796208530806
10692,Casual,Casual,877,178,50000-100000,0.8312796208530806
10693,Indie,Indie,877,178,50000-100000,0.8312796208530806
10694,Indie,Casual,877,178,50000-100000,0.8312796208530806
10695,RPG,RPG,26,6,20000-50000,0.8125
10696,RPG,Turn-Based,26,6,20000-50000,0.8125
10697,RPG,RPG,33,6,20000-50000,0.8461538461538461
10698,Strategy,Strategy,60,87,100000-200000,0.40816326530612246
10699,Strategy,RPG,60,87,100000-200000,0.40816326530612246
10700,Adventure,RPG,190,46,100000-200000,0.8050847457627118
10701,Indie,RPG,190,46,100000-200000,0.8050847457627118
